,origin_id,origin_name,origin_zip,origin,destination_id,destination_name,destination_zip,destination,County,DISTANCE
0,395292,WESBURY UNITED METHODIST COMMU,16335,31 NORTH PARK AVE EXT,395588,PARK AVENUE REHAB CENTER,16335,14714 PARK AVE EXTENSION,Crawford,0.58
1,395292,WESBURY UNITED METHODIST COMMU,16335,31 NORTH PARK AVE EXT,395619,"ROLLING FIELDS, INC",16406,9108 STATE HIGHWAY 198,Crawford,16.43
2,395292,WESBURY UNITED METHODIST COMMU,16335,31 NORTH PARK AVE EXT,395853,CRAWFORD COUNTY CARE CENTER,16433,20881 STATE HIGHWAY 198,Crawford,3.88
3,395292,WESBURY UNITED METHODIST COMMU,16335,31 NORTH PARK AVE EXT,395894,MEADVILLE MEDICAL CTR TCU,16335,1034 GROVE STREET,Crawford,2.61
4,395292,WESBURY UNITED METHODIST COMMU,16335,31 NORTH PARK AVE EXT,395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,16354,81 DILLON DRIVE,Crawford,29.15
5,395588,PARK AVENUE REHAB CENTER,16335,14714 PARK AVE EXTENSION,395619,"ROLLING FIELDS, INC",16406,9108 STATE HIGHWAY 198,Crawford,16.13
6,395588,PARK AVENUE REHAB CENTER,16335,14714 PARK AVE EXTENSION,395853,CRAWFORD COUNTY CARE CENTER,16433,20881 STATE HIGHWAY 198,Crawford,3.59
7,395588,PARK AVENUE REHAB CENTER,16335,14714 PARK AVE EXTENSION,395894,MEADVILLE MEDICAL CTR TCU,16335,1034 GROVE STREET,Crawford,3.19
8,395588,PARK AVENUE REHAB CENTER,16335,14714 PARK AVE EXTENSION,395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,16354,81 DILLON DRIVE,Crawford,28.86
9,395619,"ROLLING FIELDS, INC",16406,9108 STATE HIGHWAY 198,395853,CRAWFORD COUNTY CARE CENTER,16433,20881 STATE HIGHWAY 198,Crawford,14.27
10,395619,"ROLLING FIELDS, INC",16406,9108 STATE HIGHWAY 198,395894,MEADVILLE MEDICAL CTR TCU,16335,1034 GROVE STREET,Crawford,16.03
11,395619,"ROLLING FIELDS, INC",16406,9108 STATE HIGHWAY 198,395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,16354,81 DILLON DRIVE,Crawford,41.0
12,395853,CRAWFORD COUNTY CARE CENTER,16433,20881 STATE HIGHWAY 198,395894,MEADVILLE MEDICAL CTR TCU,16335,1034 GROVE STREET,Crawford,6.13
13,395853,CRAWFORD COUNTY CARE CENTER,16433,20881 STATE HIGHWAY 198,395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,16354,81 DILLON DRIVE,Crawford,26.73
14,395894,MEADVILLE MEDICAL CTR TCU,16335,1034 GROVE STREET,395901,TITUSVILLE HEALTHCARE AND REHABILITATION CENTER,16354,81 DILLON DRIVE,Crawford,28.22
